months_as_customer,age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,T1GR01,T1GR02,T1GR03,T1GR04,T1GR05,T1GR06,T1GR07,T1GR08,T1GR09,T1GR10,T1GR11,T1GR12,T1GR13,T1GR14,T2GR01,T2GR02,T2GR03,T2GR04,T2GR05,T2GR06,T2GR07,T2GR08,T2GR09,T2GR10,PLGR01,PLGR02,PLGR03,PLGR04,PLGR05,PLGR06,PLGR07,PLGR08,PLGR09,PLGR10
78,29,MALE,Masters,other-service,bungie-jumping,other-relative,2015-01-29,Vehicle Theft,?,Minor Damage,Police,3,1,YES,2,2,NO,7500,750,1500,5250,Nissan,2002,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
200,35,MALE,High School,exec-managerial,video-games,wife,2015-01-19,Vehicle Theft,?,Trivial Damage,,13,1,NO,0,3,YES,6490,1180,1180,4130,Volkswagen,2002,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
284,48,MALE,Masters,prof-specialty,movies,not-in-family,2015-01-19,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,16,2,?,2,3,NO,60940,5540,11080,44320,Audi,2013,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
275,41,MALE,High School,transport-moving,board-games,own-child,2015-02-02,Multi-vehicle Collision,Front Collision,Major Damage,Fire,13,3,YES,0,1,?,58300,5830,11660,40810,Suburu,2007,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
153,34,FEMALE,Associate,priv-house-serv,yachting,husband,2015-01-30,Multi-vehicle Collision,Front Collision,Minor Damage,Other,9,3,NO,2,1,?,68400,11400,11400,45600,Ford,2007,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
134,32,FEMALE,MD,other-service,yachting,own-child,2015-01-08,Single Vehicle Collision,Side Collision,Total Loss,Fire,2,1,?,2,1,YES,64240,11680,11680,40880,BMW,2015,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
31,36,FEMALE,College,prof-specialty,kayaking,not-in-family,2015-01-30,Parked Car,?,Trivial Damage,,9,1,NO,0,1,YES,4700,940,470,3290,Dodge,2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
41,25,FEMALE,College,exec-managerial,exercise,not-in-family,2015-01-07,Multi-vehicle Collision,Side Collision,Major Damage,Other,12,3,YES,2,0,?,45120,0,5640,39480,Accura,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
127,29,FEMALE,High School,sales,board-games,own-child,2015-02-24,Multi-vehicle Collision,Front Collision,Total Loss,Fire,12,2,YES,1,1,?,66950,10300,10300,46350,Saab,1995,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
61,23,FEMALE,Associate,tech-support,exercise,own-child,2015-02-02,Single Vehicle Collision,Side Collision,Major Damage,Police,14,1,NO,0,3,?,98340,8940,17880,71520,Honda,2004,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
207,42,MALE,PhD,farming-fishing,yachting,own-child,2015-02-28,Parked Car,?,Trivial Damage,,9,1,NO,0,1,NO,5900,590,590,4720,BMW,2007,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,43,FEMALE,MD,exec-managerial,exercise,not-in-family,2015-02-09,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,3,3,NO,1,1,?,70680,5890,11780,53010,Ford,2009,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1
271,42,FEMALE,High School,machine-op-inspct,hiking,not-in-family,2015-01-19,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,3,NO,1,0,NO,93720,17040,8520,68160,Mercedes,2005,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
80,25,FEMALE,PhD,armed-forces,exercise,husband,2015-02-21,Vehicle Theft,?,Minor Damage,,5,1,NO,2,0,YES,6930,1260,630,5040,Toyota,2001,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
325,47,FEMALE,Associate,protective-serv,hiking,not-in-family,2015-01-14,Single Vehicle Collision,Side Collision,Major Damage,Fire,11,1,YES,0,3,NO,72930,6630,6630,59670,Dodge,2006,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
29,25,MALE,Masters,farming-fishing,skydiving,own-child,2015-01-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,4,4,YES,1,2,YES,64890,7210,7210,50470,Nissan,2013,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,48,FEMALE,College,machine-op-inspct,kayaking,wife,2015-02-22,Parked Car,?,Trivial Damage,,6,1,?,1,2,YES,5400,900,900,3600,Saab,1999,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
239,42,MALE,College,exec-managerial,reading,not-in-family,2015-01-26,Vehicle Theft,?,Trivial Damage,,10,1,NO,0,0,?,5600,700,700,4200,Audi,2007,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
269,41,FEMALE,College,protective-serv,yachting,not-in-family,2015-01-24,Single Vehicle Collision,Rear Collision,Minor Damage,Police,23,1,YES,0,0,?,79300,15860,15860,47580,Saab,2007,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
80,27,FEMALE,College,tech-support,exercise,unmarried,2015-02-19,Single Vehicle Collision,Side Collision,Major Damage,Police,13,1,YES,1,0,YES,52800,10560,5280,36960,Saab,2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1
279,41,FEMALE,JD,prof-specialty,bungie-jumping,husband,2015-01-29,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,16,3,?,2,3,NO,28800,0,3600,25200,Ford,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
165,33,FEMALE,Associate,tech-support,kayaking,other-relative,2015-02-15,Parked Car,?,Minor Damage,Police,3,1,NO,1,1,NO,2970,330,330,2310,Toyota,2008,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
350,54,MALE,College,other-service,basketball,wife,2015-02-12,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,NO,0,0,?,93480,15580,7790,70110,Chevrolet,2014,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
295,49,MALE,College,prof-specialty,kayaking,husband,2015-01-01,Vehicle Theft,?,Minor Damage,,4,1,YES,1,3,YES,4320,480,480,3360,Mercedes,2002,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,61,FEMALE,Associate,prof-specialty,basketball,husband,2015-01-13,Multi-vehicle Collision,Rear Collision,Major Damage,Police,6,3,?,0,2,YES,79800,6650,19950,53200,Saab,2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
118,28,FEMALE,High School,handlers-cleaners,camping,own-child,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,22,2,NO,1,0,?,74200,7420,14840,51940,Volkswagen,1997,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
298,47,FEMALE,PhD,machine-op-inspct,basketball,other-relative,2015-02-02,Single Vehicle Collision,Front Collision,Major Damage,Fire,1,1,?,0,0,?,70590,10860,10860,48870,Saab,2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
87,31,FEMALE,Masters,sales,chess,husband,2015-01-27,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,16,3,NO,0,3,YES,60940,5540,11080,44320,Nissan,2006,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,42,FEMALE,College,prof-specialty,video-games,unmarried,2015-01-12,Single Vehicle Collision,Rear Collision,Minor Damage,Police,18,1,?,1,2,YES,74700,7470,14940,52290,Dodge,2010,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
453,60,MALE,PhD,craft-repair,dancing,unmarried,2015-01-06,Single Vehicle Collision,Front Collision,Major Damage,Fire,0,1,YES,0,0,?,70000,14000,7000,49000,Ford,2015,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
210,41,MALE,High School,exec-managerial,polo,other-relative,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,12,3,?,2,0,NO,81070,14740,14740,51590,BMW,2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
168,32,MALE,MD,protective-serv,camping,own-child,2015-03-01,Multi-vehicle Collision,Side Collision,Major Damage,Other,13,2,?,1,1,?,57720,14430,9620,33670,Saab,2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
390,51,MALE,Associate,armed-forces,reading,other-relative,2015-02-24,Vehicle Theft,?,Minor Damage,,9,1,YES,1,1,YES,7080,1180,1180,4720,Ford,2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
258,46,MALE,MD,machine-op-inspct,hiking,other-relative,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,14,3,NO,0,1,?,47700,4770,9540,33390,Accura,1997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
107,31,FEMALE,PhD,machine-op-inspct,bungie-jumping,other-relative,2015-02-26,Single Vehicle Collision,Rear Collision,Minor Damage,Police,16,1,NO,0,3,NO,51260,9320,9320,32620,Suburu,2002,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
225,41,MALE,High School,exec-managerial,exercise,unmarried,2015-01-19,Multi-vehicle Collision,Side Collision,Major Damage,Police,20,3,?,2,2,NO,70400,6400,12800,51200,Toyota,2011,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164,38,FEMALE,PhD,transport-moving,yachting,not-in-family,2015-01-17,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,4,1,NO,1,3,YES,90000,18000,9000,63000,Ford,2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,39,FEMALE,Associate,adm-clerical,camping,husband,2015-02-20,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,7,3,?,0,1,?,72820,13240,6620,52960,BMW,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,41,MALE,High School,priv-house-serv,board-games,other-relative,2015-02-22,Single Vehicle Collision,Side Collision,Minor Damage,Fire,22,1,NO,2,0,?,69300,13860,13860,41580,Volkswagen,2000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
206,36,FEMALE,MD,other-service,video-games,other-relative,2015-01-23,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,11,1,NO,2,1,NO,76560,12760,12760,51040,Ford,2008,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
203,38,FEMALE,Masters,other-service,skydiving,not-in-family,2015-01-31,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,7,1,?,0,1,YES,55440,0,6160,49280,Nissan,1999,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
22,25,FEMALE,College,prof-specialty,movies,other-relative,2015-01-05,Multi-vehicle Collision,Front Collision,Total Loss,Other,0,4,YES,1,0,NO,77130,8570,17140,51420,Accura,1995,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
211,35,FEMALE,JD,prof-specialty,paintball,not-in-family,2015-02-03,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,1,1,YES,1,1,?,42000,7000,7000,28000,BMW,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
206,39,MALE,JD,craft-repair,dancing,unmarried,2015-02-17,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,12,3,NO,2,3,YES,36300,3300,9900,23100,Ford,2013,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
166,38,MALE,MD,protective-serv,video-games,unmarried,2015-01-09,Single Vehicle Collision,Side Collision,Total Loss,Other,8,1,NO,0,0,?,40320,5760,5760,28800,Suburu,2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
165,32,FEMALE,High School,tech-support,exercise,own-child,2015-02-08,Parked Car,?,Minor Damage,Police,9,1,?,2,0,?,3960,330,660,2970,BMW,1998,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
274,43,MALE,College,farming-fishing,basketball,wife,2015-02-06,Single Vehicle Collision,Front Collision,Major Damage,Fire,22,1,YES,0,3,YES,63840,10640,10640,42560,BMW,2006,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,28,FEMALE,Masters,sales,sleeping,husband,2015-01-14,Multi-vehicle Collision,Front Collision,Major Damage,Fire,0,3,?,1,2,?,44730,4970,4970,34790,Saab,2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
280,45,MALE,JD,machine-op-inspct,camping,wife,2015-01-22,Multi-vehicle Collision,Front Collision,Minor Damage,Other,0,3,YES,1,2,NO,84720,14120,14120,56480,Ford,1999,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194,39,MALE,Masters,adm-clerical,paintball,own-child,2015-02-23,Multi-vehicle Collision,Front Collision,Major Damage,Other,3,3,?,2,2,NO,61500,6150,12300,43050,Dodge,2012,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,27,FEMALE,Masters,tech-support,exercise,unmarried,2015-02-22,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,21,3,?,0,1,?,51000,8500,8500,34000,Nissan,2013,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
24,33,FEMALE,High School,machine-op-inspct,skydiving,wife,2015-01-24,Single Vehicle Collision,Side Collision,Total Loss,Police,0,1,?,2,1,NO,46800,4680,9360,32760,Jeep,2002,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
93,32,MALE,PhD,exec-managerial,basketball,unmarried,2015-02-09,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,16,1,?,1,1,?,78120,17360,8680,52080,BMW,2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
171,34,FEMALE,College,exec-managerial,yachting,other-relative,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Police,14,1,NO,1,2,?,69200,13840,6920,48440,Volkswagen,1996,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
200,40,FEMALE,High School,sales,exercise,other-relative,2015-01-01,Vehicle Theft,?,Minor Damage,Police,9,1,?,0,0,NO,3690,410,410,2870,Ford,2015,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
120,28,FEMALE,PhD,tech-support,golf,not-in-family,2015-01-07,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,9,3,NO,0,3,?,65500,6550,6550,52400,BMW,2010,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,46,FEMALE,High School,prof-specialty,basketball,wife,2015-02-01,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,21,3,?,1,2,YES,76120,13840,6920,55360,Toyota,1999,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,32,FEMALE,MD,other-service,hiking,not-in-family,2015-02-21,Multi-vehicle Collision,Front Collision,Total Loss,Other,19,3,NO,0,2,YES,73560,12260,12260,49040,BMW,1995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
211,35,MALE,Masters,machine-op-inspct,camping,other-relative,2015-01-21,Single Vehicle Collision,Rear Collision,Total Loss,Police,2,1,YES,0,1,?,52030,9460,4730,37840,Mercedes,2008,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,41,MALE,Masters,transport-moving,video-games,wife,2015-01-19,Vehicle Theft,?,Trivial Damage,,9,1,?,2,3,?,5170,470,940,3760,Suburu,2001,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,34,MALE,PhD,machine-op-inspct,video-games,own-child,2015-02-27,Parked Car,?,Minor Damage,,5,1,?,2,1,YES,8190,1890,1260,5040,Chevrolet,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
22,29,MALE,MD,exec-managerial,yachting,other-relative,2015-02-14,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,14,1,?,2,3,?,70800,7080,14160,49560,Accura,2012,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
106,31,FEMALE,JD,farming-fishing,video-games,wife,2015-02-01,Multi-vehicle Collision,Rear Collision,Total Loss,Police,20,3,?,0,3,YES,45630,5070,5070,35490,Accura,2011,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
398,58,FEMALE,Associate,exec-managerial,cross-fit,wife,2015-02-02,Single Vehicle Collision,Front Collision,Major Damage,Police,18,1,YES,2,1,?,99320,7640,15280,76400,Accura,2002,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,41,MALE,Masters,tech-support,polo,not-in-family,2015-02-01,Multi-vehicle Collision,Side Collision,Major Damage,Fire,13,3,?,2,0,NO,64000,12800,6400,44800,BMW,1996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
209,38,FEMALE,MD,other-service,golf,other-relative,2015-01-19,Single Vehicle Collision,Front Collision,Minor Damage,Fire,21,1,?,1,1,?,47300,4730,4730,37840,Nissan,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
82,27,MALE,PhD,adm-clerical,reading,not-in-family,2015-02-18,Single Vehicle Collision,Rear Collision,Major Damage,Other,14,1,NO,2,3,?,71680,8960,8960,53760,Volkswagen,2007,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
193,41,FEMALE,JD,craft-repair,skydiving,not-in-family,2015-02-08,Single Vehicle Collision,Side Collision,Major Damage,Other,1,1,?,1,0,YES,112320,17280,17280,77760,Suburu,2011,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0
134,32,FEMALE,PhD,farming-fishing,base-jumping,wife,2015-01-09,Single Vehicle Collision,Side Collision,Total Loss,Other,17,1,?,1,0,?,82720,7520,15040,60160,Audi,2014,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
288,45,MALE,Masters,priv-house-serv,polo,husband,2015-02-27,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,4,3,?,2,1,?,48060,10680,5340,32040,Mercedes,2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,32,MALE,High School,exec-managerial,kayaking,own-child,2015-01-08,Multi-vehicle Collision,Rear Collision,Total Loss,Police,23,3,YES,1,3,YES,63570,9780,9780,44010,Volkswagen,2006,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
431,54,FEMALE,Masters,craft-repair,paintball,own-child,2015-01-08,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,13,3,NO,2,3,?,63240,10540,10540,42160,Suburu,1997,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
101,33,FEMALE,Masters,other-service,reading,own-child,2015-02-24,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,20,3,NO,1,3,?,54240,9040,9040,36160,Saab,2013,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
375,50,MALE,Associate,sales,bungie-jumping,other-relative,2015-02-12,Single Vehicle Collision,Front Collision,Major Damage,Police,16,1,YES,2,3,NO,37280,0,0,37280,Audi,1996,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
461,61,MALE,JD,exec-managerial,exercise,husband,2015-02-18,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,10,3,?,2,1,YES,72100,7210,14420,50470,Jeep,2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
428,59,FEMALE,JD,prof-specialty,hiking,other-relative,2015-02-06,Parked Car,?,Minor Damage,,8,1,?,2,3,NO,6500,1300,650,4550,Saab,2013,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,38,MALE,Masters,machine-op-inspct,movies,not-in-family,2015-02-14,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,17,3,?,2,0,?,78240,13040,13040,52160,Suburu,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
136,29,FEMALE,JD,transport-moving,video-games,other-relative,2015-02-05,Vehicle Theft,?,Minor Damage,Police,9,1,?,2,0,?,6200,1240,620,4340,Honda,1999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
216,36,FEMALE,Associate,priv-house-serv,reading,unmarried,2015-01-25,Parked Car,?,Minor Damage,Police,0,1,YES,2,3,?,6160,560,1680,3920,Mercedes,2014,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
278,48,FEMALE,MD,farming-fishing,dancing,not-in-family,2015-01-16,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,12,1,?,2,0,?,76050,11700,11700,52650,Chevrolet,1997,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
295,48,FEMALE,MD,exec-managerial,polo,unmarried,2015-01-28,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,20,2,NO,2,1,YES,86060,13240,13240,59580,Volkswagen,2002,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
112,30,FEMALE,Masters,prof-specialty,sleeping,not-in-family,2015-01-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,3,1,YES,2,0,NO,107900,10790,21580,75530,Dodge,1997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
122,34,FEMALE,Masters,prof-specialty,polo,unmarried,2015-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,18,3,NO,2,0,YES,99990,18180,18180,63630,Mercedes,2011,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
108,29,FEMALE,PhD,armed-forces,bungie-jumping,not-in-family,2015-02-23,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,4,3,NO,2,2,YES,61380,11160,5580,44640,Suburu,2012,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
